person,personLabel,propLabel,ppaLabel,qual_propLabel,qual_valueLabel,qual_value,prop,ppa,qual_prop,s
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,note,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q507-b467d966-4616-c1f8-f64c-80f0c9751b65
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,point in time,1911-11-01T00:00:00Z,1911-11-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q507-edc581b3-4450-9328-3d6e-a2ff151f9f80
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,note,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q507-edc581b3-4450-9328-3d6e-a2ff151f9f80
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,point in time,1913-12-03T00:00:00Z,1913-12-03T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q507-f343cd26-4033-c2e6-0a97-8943790aae2f
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,note,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q507-f343cd26-4033-c2e6-0a97-8943790aae2f
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,meeting,point in time,1914-12-08T00:00:00Z,1914-12-08T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q507-6c706aca-4ea6-0d94-c623-49d7b1b03788
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,meeting,location,Bournemouth,https://beyond-notability.wikibase.cloud/entity/Q1531,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P2,https://beyond-notability.wikibase.cloud/entity/statement/Q507-6c706aca-4ea6-0d94-c623-49d7b1b03788
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,meeting,note,Paper was to be accompanied by a display of excavated artefacts,Paper was to be accompanied by a display of excavated artefacts,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q507-6c706aca-4ea6-0d94-c623-49d7b1b03788
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,meeting,title of paper,Prof. Flinders Petrie's recent work,Prof. Flinders Petrie's recent work,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q507-6c706aca-4ea6-0d94-c623-49d7b1b03788
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,meeting,of,Egyptian Research Students' Association,https://beyond-notability.wikibase.cloud/entity/Q1534,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q507-6c706aca-4ea6-0d94-c623-49d7b1b03788
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,point in time,1945-11-07T00:00:00Z,1945-11-07T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q507-daec1625-41a8-1dda-3883-5407e1ad3e8a
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,note,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q507-daec1625-41a8-1dda-3883-5407e1ad3e8a
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,point in time,1945-02-21T00:00:00Z,1945-02-21T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q507-186dd7a2-414f-b8ba-d710-833d5d35ca16
https://beyond-notability.wikibase.cloud/entity/Q507,Margaret Sefton-Jones,spoke at,Royal Archaeological Institute Meeting,note,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,Mrs Sefton-Jones is noted as one of several people taking part in the discussion following a paper,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q29,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q507-186dd7a2-414f-b8ba-d710-833d5d35ca16
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,point in time,1881-02-10T00:00:00Z,1881-02-10T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-7cb7d0da-4e53-6d13-0cc0-a8628b96680b
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,note,"Stokes was not present at the meeting, the remarks were read on her behalf.","Stokes was not present at the meeting, the remarks were read on her behalf.",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-7cb7d0da-4e53-6d13-0cc0-a8628b96680b
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,title of paper,On Two Fragments of Unknown Use in the Petrie Museum Dublin,On Two Fragments of Unknown Use in the Petrie Museum Dublin,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-7cb7d0da-4e53-6d13-0cc0-a8628b96680b
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Society of Antiquaries of London Meeting,point in time,1889-01-24T00:00:00Z,1889-01-24T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-a7d21a46-4cf6-b7f8-f859-c7b5b8f7abc8
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Society of Antiquaries of London Meeting,note,Stokes' drawing of the painting was reproduced in the Society's Proceedings.,Stokes' drawing of the painting was reproduced in the Society's Proceedings.,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-a7d21a46-4cf6-b7f8-f859-c7b5b8f7abc8
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Society of Antiquaries of London Meeting,item exhibited (free text),[drawing of] a miniature painting in a MS at Trinity College Dublin,[drawing of] a miniature painting in a MS at Trinity College Dublin,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q606-a7d21a46-4cf6-b7f8-f859-c7b5b8f7abc8
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,point in time,1889-01-24T00:00:00Z,1889-01-24T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-2041d1c3-4040-fc52-d788-1ce383ca2be6
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,title of paper,"Notes on a miniature painting in a MS at Trinity College, Dublin","Notes on a miniature painting in a MS at Trinity College, Dublin",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-2041d1c3-4040-fc52-d788-1ce383ca2be6
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,point in time,1872-03-07T00:00:00Z,1872-03-07T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-1fdbf3a8-439a-6b9d-bd89-8891e74d9f34
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,note,"Stokes was not present at the meeting, the remarks were read on her behalf.","Stokes was not present at the meeting, the remarks were read on her behalf.",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-1fdbf3a8-439a-6b9d-bd89-8891e74d9f34
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,title of paper,remarks to accomany the late Earl of Dunraven's collection of photogoraphs and drawings of Irish Ecclesiastical Architecture,remarks to accomany the late Earl of Dunraven's collection of photogoraphs and drawings of Irish Ecclesiastical Architecture,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-1fdbf3a8-439a-6b9d-bd89-8891e74d9f34
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,point in time,1891-02-19T00:00:00Z,1891-02-19T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-bfdd82c8-46f2-250c-5bcf-52c0faab4551
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,note,"Stokes was not present at the meeting, the paper was read on her behalf.","Stokes was not present at the meeting, the paper was read on her behalf.",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-bfdd82c8-46f2-250c-5bcf-52c0faab4551
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,title of paper,Vestiges of Irish Saints in Italy in the Dark Ages,Vestiges of Irish Saints in Italy in the Dark Ages,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-bfdd82c8-46f2-250c-5bcf-52c0faab4551
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,point in time,1891-03-19T00:00:00Z,1891-03-19T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-8fcd7243-4d5e-e18a-d66b-abb41c5973a2
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,note,"Stokes was not present at the meeting, the paper was read on her behalf.","Stokes was not present at the meeting, the paper was read on her behalf.",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-8fcd7243-4d5e-e18a-d66b-abb41c5973a2
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Society of Antiquaries of London Meeting,title of paper,The tombs of St Columbanus and his followers at Bobio,The tombs of St Columbanus and his followers at Bobio,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-8fcd7243-4d5e-e18a-d66b-abb41c5973a2
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Highway of the Nations,point in time,1893-01-01T00:00:00Z,1893-01-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q651,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-742fde26-47dd-373c-0e7e-c0df949d52ba
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Highway of the Nations,organised by,Ishbel Aberdeen,https://beyond-notability.wikibase.cloud/entity/Q2535,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q651,https://beyond-notability.wikibase.cloud/entity/P109,https://beyond-notability.wikibase.cloud/entity/statement/Q606-742fde26-47dd-373c-0e7e-c0df949d52ba
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Highway of the Nations,location,Columbian Exposition,https://beyond-notability.wikibase.cloud/entity/Q707,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q651,https://beyond-notability.wikibase.cloud/entity/P2,https://beyond-notability.wikibase.cloud/entity/statement/Q606-742fde26-47dd-373c-0e7e-c0df949d52ba
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Highway of the Nations,note,"Stokes's books were featured in the Irish Industrial Village organised by Lady Aberdeen. She had borrowed a portfolio of twelve of her original drawings from the Society of Antiquaries for this display, but the drawings were never sent to Chicago.","Stokes's books were featured in the Irish Industrial Village organised by Lady Aberdeen. She had borrowed a portfolio of twelve of her original drawings from the Society of Antiquaries for this display, but the drawings were never sent to Chicago.",https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q651,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-742fde26-47dd-373c-0e7e-c0df949d52ba
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,point in time,1871-01-04T00:00:00Z,1871-01-04T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-6ddab42a-4f14-ea3a-5d24-d58313f105c1
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,title of paper,Irish Art in Bavaria,Irish Art in Bavaria,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-6ddab42a-4f14-ea3a-5d24-d58313f105c1
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,of,Royal Society of Antiquaries of Ireland,https://beyond-notability.wikibase.cloud/entity/Q609,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q606-6ddab42a-4f14-ea3a-5d24-d58313f105c1
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,point in time,1894-05-14T00:00:00Z,1894-05-14T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-243e6f46-48b5-66d1-7ef7-faa4b4a0486a
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,title of paper,"Funeral custom in the Baronies of Bargy and Forth, County Wexford","Funeral custom in the Baronies of Bargy and Forth, County Wexford",https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-243e6f46-48b5-66d1-7ef7-faa4b4a0486a
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,of,Royal Society of Antiquaries of Ireland,https://beyond-notability.wikibase.cloud/entity/Q609,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q606-243e6f46-48b5-66d1-7ef7-faa4b4a0486a
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,point in time,1894-09-18T00:00:00Z,1894-09-18T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-01296afd-421b-0eda-5f41-af73663afea6
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,title of paper,Celtic Crosses at Castledermot,Celtic Crosses at Castledermot,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-01296afd-421b-0eda-5f41-af73663afea6
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,Annual Meeting,of,County Kildare Archaeological Society,https://beyond-notability.wikibase.cloud/entity/Q612,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q682,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q606-01296afd-421b-0eda-5f41-af73663afea6
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,meeting,point in time,1898-03-29T00:00:00Z,1898-03-29T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-2111c174-44ba-9c7e-f5c9-c1112f96a9ce
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,meeting,title of paper,The Instruments of the Passion,The Instruments of the Passion,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P77,https://beyond-notability.wikibase.cloud/entity/statement/Q606-2111c174-44ba-9c7e-f5c9-c1112f96a9ce
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,spoke at,meeting,of,Royal Society of Antiquaries of Ireland,https://beyond-notability.wikibase.cloud/entity/Q609,https://beyond-notability.wikibase.cloud/entity/P23,https://beyond-notability.wikibase.cloud/entity/Q31,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q606-2111c174-44ba-9c7e-f5c9-c1112f96a9ce
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Society of Antiquaries of London Meeting,point in time,1888-03-08T00:00:00Z,1888-03-08T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-fd85ed16-484f-1b30-c491-bbaed2437488
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Society of Antiquaries of London Meeting,item exhibited (free text),Illumination of Our Lady Teaching Our Lord to Walk,Illumination of Our Lady Teaching Our Lord to Walk,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q606-fd85ed16-484f-1b30-c491-bbaed2437488
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,"Science and Art Museum, Dublin",point in time,1895-01-01T00:00:00Z,1895-01-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1368,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-3ee91e45-4cc8-2473-230e-651d47cbb7f8
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,"Science and Art Museum, Dublin",note,On 14 November 1895 the Society of Antiquaries Executive Committee resolved to ask for the drawings to be returned within a few months.,On 14 November 1895 the Society of Antiquaries Executive Committee resolved to ask for the drawings to be returned within a few months.,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1368,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-3ee91e45-4cc8-2473-230e-651d47cbb7f8
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,"Science and Art Museum, Dublin",note,"Mr Milman arranged for six of twelve Stokes's drawings, which she had originally borrowed for the Columbian Exposition but never sent to Chicago, to be displayed for an indefinite period at the Science and Art Museum, Dublin.","Mr Milman arranged for six of twelve Stokes's drawings, which she had originally borrowed for the Columbian Exposition but never sent to Chicago, to be displayed for an indefinite period at the Science and Art Museum, Dublin.",https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1368,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-3ee91e45-4cc8-2473-230e-651d47cbb7f8
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,"Science and Art Museum, Dublin",sourcing circumstances,circa,https://beyond-notability.wikibase.cloud/entity/Q296,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1368,https://beyond-notability.wikibase.cloud/entity/P55,https://beyond-notability.wikibase.cloud/entity/statement/Q606-3ee91e45-4cc8-2473-230e-651d47cbb7f8
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,exhibition,start time,1895-11-01T00:00:00Z,1895-11-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q756,https://beyond-notability.wikibase.cloud/entity/P27,https://beyond-notability.wikibase.cloud/entity/statement/Q606-b5c9457b-407a-8719-b138-c6d2b482d7d4
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,exhibition,end time,1895-12-01T00:00:00Z,1895-12-01T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q756,https://beyond-notability.wikibase.cloud/entity/P28,https://beyond-notability.wikibase.cloud/entity/statement/Q606-b5c9457b-407a-8719-b138-c6d2b482d7d4
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,exhibition,note,"Some of Stokes's drawings, which she had originally borrowed from the Society of Antiquaries for the Columbian Exposition but were never sent to Chicago, were loaned (with Stokes's knowledge) by the Science and Art Museum to the Arts and Crafts Society for the Retrospective section of this exhibition.","Some of Stokes's drawings, which she had originally borrowed from the Society of Antiquaries for the Columbian Exposition but were never sent to Chicago, were loaned (with Stokes's knowledge) by the Science and Art Museum to the Arts and Crafts Society for the Retrospective section of this exhibition.",https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q756,https://beyond-notability.wikibase.cloud/entity/P47,https://beyond-notability.wikibase.cloud/entity/statement/Q606-b5c9457b-407a-8719-b138-c6d2b482d7d4
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,exhibition,of,Arts and Crafts Society of Ireland,https://beyond-notability.wikibase.cloud/entity/Q2536,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q756,https://beyond-notability.wikibase.cloud/entity/P78,https://beyond-notability.wikibase.cloud/entity/statement/Q606-b5c9457b-407a-8719-b138-c6d2b482d7d4
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Society of Antiquaries of London Meeting,point in time,1898-06-09T00:00:00Z,1898-06-09T00:00:00Z,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P1,https://beyond-notability.wikibase.cloud/entity/statement/Q606-950a2269-45ee-058b-3d3e-8fde79c53ed5
https://beyond-notability.wikibase.cloud/entity/Q606,Margaret Stokes,exhibited at,Society of Antiquaries of London Meeting,item exhibited (free text),Stokes exhibited her collection of illustrations of Irish High Crosses,Stokes exhibited her collection of illustrations of Irish High Crosses,https://beyond-notability.wikibase.cloud/entity/P13,https://beyond-notability.wikibase.cloud/entity/Q1,https://beyond-notability.wikibase.cloud/entity/P80,https://beyond-notability.wikibase.cloud/entity/statement/Q606-950a2269-45ee-058b-3d3e-8fde79c53ed5
